,fluxes,reduced_costs
EX_cynt_e,0.0,10.577777777777737
EX_galctn__D_e,0.0,193.71111111110793
AMALT1,0.0,18.31111111111096
EX_glyb_e,0.0,0.0
AHGDx,0.0,-1.9999999999999378
MLTP2,0.0,-1.9999999999999778
TAURabcpp,0.0,-2.000000000000023
THMDt2pp_copy1_num1,0.0,-2.000000000000023
3HCINNMH,0.0,-1.999999999999977
BSORx,0.0,-1.9999999999998632
PACCOAL,0.0,-1.9999999999999538
NMNt7pp,0.0,164.17777777777673
EX_ca2_e,0.0,2.0
EX_so3_e,0.0,0.0
GLUtex_num1,0.0,-2.0
Kt2pp_num1,0.1697735313161549,-2.0
GLYtex_num1,0.0,2.0
GP4GH,0.0,-2.0
GLYALDtex_num1,0.0,-2.0
AKGt2rpp,0.0,-1.9999999999999947
ACGAMT,0.0,1238.0444444444295
XYLt2pp,0.0,-1.9999999999999947
EX_ascb__L_e,0.0,180.22222222221927
GLYBtex_num1,0.0,0.0
GLYCtex_num1,0.0,-2.0
GLYC3Ptex_num1,0.0,-2.0
GLYCLTtex_num1,0.0,2.0
GTPtex_num1,0.0,0.0
GUAtex,0.0,-2.0
Htex_num1,0.0,2.0
EX_ala_B_e,0.0,149.91111111110934
EX_agm_e,0.0,312.5111111111075
EX_minohp_e,0.0,207.0222222222195
EX_ppt_e,0.0,16.46666666666642
EX_hxa_e,0.0,332.57777777777306
H2tex_num1,0.0,-2.0
H2Otex_num1,0.0,2.0
AADDGT,0.0,-2.0000000000002505
FACOAL160t2pp_num1,0.0,59.48888888888841
FACOAL180t2pp_num1,0.0,7.588888888889233
SPODMpp,0.0,-2.0
EX_lyx__L_e,0.0,175.64444444444155
EX_acmum_e,0.0,589.2666666666596
EX_dca_e,0.0,670.8222222222141
EX_all__D_e,0.0,200.7555555555522
NO3R1bpp,0.0,3.1555555555554733
O2tpp,22.443716131667674,-2.0
EX_octa_e,0.0,548.5999999999942
PHYTSpp,0.0,-2.0
EX_gbbtn_e,0.0,0.0
PPTHpp,0.0,-2.0
PYRt2rpp,0.0,-2.0000000000000018
NO3R2pp_num1,0.0,-2.000000000000135
EX_xylu__L_e,0.0,177.64444444444155
EX_gdp_e,0.0,-2.0
EX_gtp_e,0.0,-2.0
NTP3pp,0.0,-2.0
NO3R2bpp,0.0,3.1555555555553383
THMabcpp,0.0,-1.9999999999999662
THMDt2pp_copy2,0.0,-2.000000000000046
THRabcpp,0.0,17.73333333333319
TREptspp,0.0,-2.0
THD2pp,0.0,5.777777777777509
TMAOR1pp_num1,0.0,7.311111111110904
TMAOR2pp_num1,0.0,7.311111111110904
XANtpp,0.0,-2.0
DAPtex_num1,0.0,-2.0
TRPt2rpp_num1,0.0,-2.000000000000023
TYRt2rpp_num1,0.0,-1.9999999999999947
EX_tma_e,0.0,-2.0
URIt2pp_copy1_num1,0.0,-1.9999999999999947
URIt2pp_copy2,0.0,-1.9999999999999893
VALabcpp,0.0,13.733333333333189
12PPDStex_num1,0.0,-2.0
DDGLCNtex_num1,0.0,-2.0
XTSNt2rpp,0.0,-2.000000000000023
XYLabcpp,0.0,13.733333333333189
GMHEPK,0.0,-1.9999999999999662
XYLUt2pp,0.0,-1.9999999999999947
THRt4pp,0.0,-2.0
GALURtex_num1,0.0,-2.0
GTPCI,0.0005818778975192509,-2.0
FDMO,0.0,-2.000000000000023
FEOXAMabcpp,0.0,-2.000000000000023
EX_fruur_e,0.0,181.59999999999724
GALtex_num1,0.0,2.0
CBL1abcpp,0.0,1464.3777777777639
EX_malttr_e,0.0,683.1999999999896
ACACt2pp,0.0,-2.0000000000000018
ACGAptspp_num1,0.0,-2.0
ACMANAptspp,0.0,-2.0
ACNAMt2pp,0.0,-2.000000000000023
GALCTtex_num1,0.0,-2.0
GALCTNtex_num1,0.0,-2.0
GALTtex_num1,0.0,-2.0
EX_cbi_e,0.0,0.0
CHOLD,0.0,-2.000000000000023
TRE6PS,0.0,48.62222222222188
DRPA,0.0,29.866666666666646
TKT2_num1,0.6489488619783532,-2.0
EX_arbtn_fe3_e,0.0,-2.0
UDCPDP_num1,0.024169242176785604,-1.9999999999999316
EX_cpgn_e,0.0,0.0
EX_ch4_e,0.0,0.0
FEENTERabcpp,0.0,-2.000000000000023
EX_adocbl_e,0.0,0.0
FECRMabcpp,0.0,40.98888888888844
TREH,0.0,-2.0
GAMtex_num1,0.0,-2.0
GBBTNtex_num1,0.0,0.0
ATPS4rpp_num1,71.73868242836343,-2.0000000000000124
INDOLEtex_num1,0.0,2.0
ARBt2rpp,0.0,-1.9999999999999947
CYTK1,0.15743145752572069,-2.0
DAPabcpp,0.0,-2.000000000000023
L_LACtex_num1,0.0,-2.0
ACt4pp,0.004527166601776633,-2.0
ADEt2rpp_num1,0.0,2.0000000000000107
CO2tpp,0.0,2.0
DHAtpp,0.0,-2.0
DMSOR1pp,0.0,7.311111111110904
ARGabcpp_num1,0.0,9.733333333333189
ADNt2pp_copy1_num1,0.0,-2.000000000000023
ADNt2pp_copy2,0.0,-2.000000000000046
ALAabcpp,0.0,22.31111111111097
ALLabcpp,0.0,-2.000000000000023
ALLTNt2rpp,0.0,-2.0000000000000018
ARBabcpp,0.0,13.733333333333189
ARGAGMt7pp,0.0,2.0
ASCBptspp,0.0,-2.0
CYTK2,0.0,2.0
ASNt2rpp,0.0,-1.9999999999999947
ASPabcpp,0.0,18.31111111111097
ASPt2pp,0.0,2.5777777777777366
ECOAH8_num1,0.0,2.0
GLCDpp_num1,0.0,-1.9999999999999503
GUAtpp_num1,0.0,-2.0
ASPt2_2pp,0.0,7.155555555555473
HYD2pp_num1,0.0,-1.9999999999999076
GK1,0.21155306017616254,-1.9999999999999432
HYXNtpp_num1,0.0,2.0
NACtpp,0.0,-2.0
ASPt2_3pp_num1,0.0,11.73333333333321
HIStex_num1,0.0,-2.0
FE3DCITabcpp,0.0,-0.18888888888902855
HXAtex_num1,0.0,2.0
HACD1_num1,0.0,-1.999999999999977
HYXNtex_num1,0.0,2.0
IDONtex_num1,0.0,2.0
ILEtex_num1,0.0,-2.0
INSTtex_num1,0.0,-2.0
INStex,0.0,-2.0
Ktex_num1,0.1697735313161549,-2.0
CPGNtonex,0.0,4.577777777777737
GLCRtex_num1,0.0,-2.0
GLCNtex_num1,0.0,-2.0
GLCURtex_num1,0.0,-2.0
GLNtex_num1,0.0,-2.0
O2tex_num1,22.443716131667674,-2.0
EX_ppa_e,0.0,139.84444444444244
HACD2_num1,0.0,-2.0000000000000906
OCTAtex_num1,0.0,-2.0
D_LACtex_num1,0.0,-2.0
NTD8pp_num1,0.0,-2.0
ORNtex_num1,0.0,-2.0
FRULYStex_num1,0.0,-2.0
MALTtexi,0.0,-2.0
ECOAH5_num1,0.0,2.0
DHFS,0.0005818778975192509,-2.00000000000008
CITt7pp,0.0,-2.0
CRNt7pp,0.0,-2.0
EX_ni2_e,0.0,2.0
GLCtex_copy1,10.0,-2.0
EX_no_e,0.0,7.655555555555566
CHLabcpp,0.0,13.733333333333189
DGSNt2pp,0.0,-2.000000000000023
FE3DCITtonex,0.0,-1.9999999999999947
DINSt2pp,0.0,-2.000000000000023
DURIt2pp_num1,0.0,-2.000000000000023
FE2abcpp,0.0,18.31111111111097
FRUptspp,0.0,-2.0
FUCtpp,0.0,-1.9999999999999947
EX_fad_e,0.0,0.0
GALCTt2rpp_num1,0.0,-1.9999999999999947
GALt2pp,0.0,-1.9999999999999947
ASPtex_num1,0.0,-2.0
ABUTt2pp,0.0,4.000000000000011
FUMt2_2pp,0.0,7.155555555555473
FUMt2_3pp_num1,0.0,11.73333333333321
PHEtex_num1,0.0,-2.0
FEENTERtonex,0.0,40.98888888888847
CSNt2pp,0.0,-1.9999999999999947
CYNTt2pp,0.0,-2.0
CYSabcpp,0.0,-1.9999999999999662
SBTptspp,0.0,-2.0
PItex_num1,0.8389879091399919,-2.0
TREHpp,0.0,0.0
CYTBDpp_num1,0.0,7.155555555555473
CYTDt2pp_copy1_num1,0.0,-2.0
CYTDt2pp_copy2,0.0,-2.0
DADNt2pp_num1,0.0,-2.000000000000023
DCYTt2pp_num1,0.0,-2.000000000000023
CYTBD2pp,0.0,7.155555555555431
ACGAMK,0.0,-2.000000000000023
ACALDtpp,0.0,-2.0
ACt2rpp,0.0,1.9999999999999964
DDGLCNt2rpp,0.0,-1.9999999999999947
RMNtex_num1,0.0,-2.0
EX_meoh_e,1.7395452840640278e-06,-2.0
EX_fe3dcit_e,0.0,390.7111111111054
EX_fe3hox_e,0.0,0.0
EX_fecrm_e,0.0,0.0
EX_feenter_e,0.0,0.0
EX_feoxam_e,0.0,0.0
MALTTRtexi,0.0,-2.0
MALTTTRtexi,0.0,-2.0
MALTPTtexi,0.0,-2.0
METS_num1,0.13425723525141964,-2.000000000000023
ASPO3,0.0,2.0000000000000107
ASPO5,0.0,3.999999999999954
ASPO4,0.0,1.9999999999999538
EX_3amp_e,0.0,692.3333333333269
EX_3gmp_e,0.0,688.2222222222156
EX_3ump_e,0.0,464.64444444443893
ASPO6,0.001981342078549179,-1.9999999999999947
EX_cu2_e,0.0,2.0
LCTStex_num1,0.0,-2.0
LEUtex_num1,0.0,-2.0
LYStex_num1,0.0,-2.0
EX_glyc__R_e,0.0,85.17777777777636
EX_eca4colipa_e,0.0,0.0
GLYOX3,0.0,-2.0000000000000018
FDMO3,0.0,-2.000000000000023
LYXtex_num1,0.0,-2.0
MANtex_num1,0.0,-2.0
MAN6Ptex_num1,0.0,-2.0
FDMO4,0.0,-2.000000000000023
CYSabc2pp,0.0,42.62222222222188
BUTSO3abcpp_num1,0.0,-1.9999999999999662
ETHSO3abcpp,0.0,-2.000000000000023
MELIBtex_num1,0.0,-2.0
DMSOtex_num1,0.0,2.0
DURItex,0.0,-2.0
EX_mal__D_e,0.0,102.22222222222044
FRUtex_num1,0.0,-2.0
FUCtex_num1,0.0,-2.0
EX_sel_e,0.0,2.0
EX_hg2_e,0.0,0.0
O16GLCT1,0.0,-1.9999999999999094
O16AP2pp,0.0,-2.0
O16AP3pp,0.0,-1.9999999999995453
FUMtex_num1,0.0,2.0
ACACT5r_num1,0.0,2.0
O16A4Lpp,0.0,-2.0
PRASCSi,0.3894789704661089,-1.9999999999999662
MALTATr,0.0,2.0
DHBSH,0.0,-2.0
MALDDH,0.0,-2.0
FE2tex_num1,0.013969418403676175,-2.0
NMNtex_num1,0.0,-2.0
ENTERES,0.0,-2.0
NO2tex_num1,0.0,-2.0
TRSARr_num1,0.0,-1.999999999999977
DHPS2,0.0005818778975192509,-1.9999999999999538
FEOXAMUtex,0.0,4.577777777777737
ARBTNtpp,0.0,-2.0
MTHFC,0.8596128278004886,-2.000000000000023
ARBTNtex,0.0,-2.0
MTHFD,0.8596128278004886,-2.0
LYXI,0.0,-2.0
BUTt2rpp,0.0,-1.9999999999999947
CADVtpp,0.0,388.9777777777735
QULNS,0.001981342078549179,-1.9999999999999938
23CAMPtex_num1,0.0,-2.0
23CCMPtex_num1,0.0,-2.0
23CUMPtex_num1,0.0,-2.0
23CGMPtex_num1,0.0,-2.0
3AMPtex_num1,0.0,-2.0
3CMPtex_num1,0.0,-2.0
LADGMDH,0.0,50.62222222222192
ALKP,0.0,22.311111111110918
GDPtex_num1,0.0,2.0
EX_cobalt2_e,0.0,2.0
ALAGLUE,0.0,-2.0
FEENTERtpp,0.0,4.577777777777737
TMAtex_num1,0.0,-2.0
EX_pheme_e,0.0,0.0
TMAOtex_num1,0.0,-2.0
TREtex_num1,0.0,-2.0
L_LACD3_num1,0.0,-2.0
FEENTERtex,0.0,4.577777777777737
FE3HOXUtpp,0.0,-2.0
FEOXAMUtpp,0.0,40.98888888888847
FECRMUtpp,0.0,-2.0
FE3HOXR2,0.0,-2.0000000000000924
L_LACD2_num1,0.0,-2.0
ACACT6r_num1,0.0,-78.57777777777756
TRPtex_num1,0.0,-2.0
PTRCt2pp_num1,0.0,-1.9999999999999947
GGGABAH,0.0,112.97777777777696
PNTOtex_num1,0.0,-2.0
FRULYSK,0.0,-2.000000000000023
FDMO6,0.0,-2.000000000000023
TSULtex_num1,0.0,0.0
TYRtex_num1,0.0,-2.0
URAtex_num1,0.0,-2.0
UREAtex_num1,0.0,2.0
URItex,0.0,-2.0
SULFACabcpp,0.0,-2.000000000000023
ETHSO3tex_num1,0.0,-2.0
BUTSO3tex_num1,0.0,-2.0
LIPOtex_num1,0.0,0.0
CYANSTpp,0.0,4.0
VALtex_num1,0.0,-2.0
XANtex_num1,0.0,-2.0
MCPST,0.0,-1.9999999999999947
XYLtex_num1,0.0,-2.0
PPPNtex_num1,0.0,-2.0
ABUTtex_num1,0.0,2.0
FORtppi_num1,0.0,-0.7111111111109452
PHEMEabcpp,0.0,2422.333333333307
METSOX1abcpp,0.0,-1.9999999999999662
PPTtex_num1,0.0,-2.0
GALBDtex_num1,0.0,-2.0
LIPAHT2ex,0.0,-2.0
DATPHs,0.0,57.9999999999997
GLCTR1,0.0,-2.000000000000023
LIPAabcpp,0.0,-2.00000000000008
LIPAHTex,0.0,8668.488888888787
LIPACabcpp,0.0,-2.00000000000008
ECAP1pp,0.0,-2.0
PTRCtex_num1,0.0,-2.0
UDCPDPpp_num1,0.0,-2.0
GGGABADr,0.0,-2.000000000000046
EX_mso3_e,0.0,92.5333333333335
EX_23camp_e,0.0,690.3333333333269
EX_23cgmp_e,0.0,686.2222222222156
EX_23cump_e,0.0,462.64444444443893
ECAP2pp,0.0,-2.0
ECA4OALpp,0.0,-2.0
FE3Ri,0.0,56.355555555555064
FE3HOXR3,0.0,-2.000000000000046
FEENTERR1,0.0,-2.000000000000046
NODOy,0.0,1.3777777777779185
PYRtex_num1,0.0,-2.0
GALM2pp,0.0,-2.0
CU1abcpp,0.0,18.31111111111097
HG2abcpp,0.0,20.31111111111097
FEENTERR3,0.0,-2.000000000000046
SULFACtex_num1,0.0,-2.0
EX_sulfac_e,0.0,125.28888888888875
EX_butso3_e,0.0,257.3999999999976
GLCTR3,0.0,-2.000000000000364
HEPT4,0.0,-1.9999999999999662
EX_ethso3_e,0.0,165.4888888888881
DSERtex_num1,0.0,-2.0
LA4NTpp,0.0,-2.0
NODOx,0.0,-2.000000000000023
SERtex_num1,0.0,-2.0
NOtex_num1,0.0,-2.0
NOtpp,0.0,-2.0
NHFRBO,0.0,48.3555555555552
N2Otpp,0.0,0.0
N2Otex_num1,0.0,0.0
CRNt8pp,0.0,0.0
CRNt2rpp,0.0,2.0
CRNDt2rpp,0.0,2.0
CTBTt2rpp,0.0,-2.0
42A12BOOXpp,0.0,-2.0
TYROXDApp,0.0,-2.0
PACALDt2rpp,0.0,-1.9999999999999947
PEAMNtex_num1,0.0,-2.0
PACALDtex_num1,0.0,-2.0
LIPOt2pp,0.0,4.577777777777737
AGM4PA,0.0,-2.0
RNDR3b_num1,0.0,-0.6222222222213531
RNDR4b_num1,0.0,-0.6222222222215805
ACGAL1Ptex_num1,0.0,-2.0
ACGALtex_num1,0.0,2.0
GLCUR1Ptex_num1,0.0,2.0
UDPGLCURtex_num1,0.0,-2.0
UDPGALPpp,0.0,-2.0
UACGAMPpp,0.0,-1.9999999999999716
UACGALPpp,0.0,-2.0
UGLCURPpp,0.0,-2.0000000000000284
FEROpp_num1,0.0,28.0
ISETACabcpp_num1,0.0,-2.000000000000023
ISETACtex_num1,0.0,-2.0
GUR1PPpp,0.0,-2.0
UDPGtex_num1,0.0,-2.0
ACGAL1PPpp,0.0,-2.0
UDPGALtex_num1,0.0,-2.0
ACGAM1Ptex_num1,0.0,-2.0
UACGAMtex_num1,0.0,-2.0
UDPACGALtex_num1,0.0,-2.0
AM4PCP,0.0,-2.0
AM3PA,0.0,-2.000000000000057
UM4PCP,0.0,-2.0
CBLAT,0.0,1.9999999999999325
NTRIR4pp,0.0,54.266666666665515
NTRIR3pp,0.0,54.26666666666594
INOSTt4pp,0.0,-2.0
PHEMEtiex,0.0,0.0
AGM3PA,0.0,-2.0000000000002274
CYANtex_num1,0.0,0.0
SO3tex_num1,0.0,0.0
TCYNTtex_num1,0.0,0.0
ACANTHAT,0.0,-2.0
METSOX2abcpp,0.0,-1.9999999999999662
METSOX1tex_num1,0.0,-2.0
METSOX2tex_num1,0.0,-2.0
3UMPtex_num1,0.0,-2.0
MSO3abcpp,0.0,-2.000000000000023
MSO3tex_num1,0.0,-2.0
FECRMR1,0.0,-2.000000000000046
FECRMR2,0.0,-2.0000000000000924
TDP,0.0,22.311111111110815
3PEPTabcpp_num1,0.0,23.31111111111097
4PEPTabcpp_num1,0.0,22.31111111111097
3GMPtex_num1,0.0,-2.0
FALDtpp,0.0,-2.0
EX_tym_e,0.0,-2.0
AGM3Pt2pp,0.0,-0.9999999999998188
SO4tex_num1,0.2190261467165018,-2.0
AGM4Pt2pp,0.0,-2.000000000000023
AGMt2pp,0.0,-2.000000000000023
FECRMexs,0.0,-2.0
ARBTNR1,0.0,-2.000000000000046
ARBTNR2,0.0,-2.0000000000000924
METSOXR1_num1,0.0,-2.0
METSOXR2_num1,0.0,-2.0
DAPAL,0.0,-2.0
AMPTASECG_num1,0.0,-2.0
EX_imp_e,0.0,658.377777777771
DOPAtex_num1,0.0,-2.0
4HOXPACDtex_num1,0.0,2.0
ARBTNR3,0.0,-2.0000000000000924
ARBTNexs,0.0,-2.0
FEOXAMexs,0.0,-2.0
LACZpp,0.0,0.0
SPMDtex_num1,0.0,0.0
GPDDA1pp,0.0,-2.0
GPDDA5pp,0.0,-2.0
ETHAtex_num1,0.0,-2.0
G3PStex_num1,0.0,-2.0
FEOXAMR1,0.0,-2.000000000000046
FEOXAMR2,0.0,-2.0000000000000924
FEOXAMR3,0.0,-2.0000000000000924
PTHRpp_num1,0.0,-2.0
FEENTERR2,0.0,-2.0000000000000924
FLVR_num1,0.0,1.377777777778011
SUCCtex_num1,0.0,-2.0
FE3HOXR1,0.0,-2.0000000000000924
FEENTERexs,0.0,-2.0
SUCRtex_num1,0.0,2.0
FE3HOXexs,0.0,-2.0
FECRMR3,0.0,-2.0000000000000924
FDMO2,0.0,-2.000000000000023
LALGP,0.0,-2.0
AGM4PApp_num1,0.0,-2.0
ARABDI,0.0,0.0
AGt3,0.0,6.577777777777737
CD2t3pp_num1,0.0,4.577777777777737
ZNabcpp,0.0,18.31111111111097
SKMt2pp,0.0,-1.9999999999999947
FE2t2pp,0.0,2.5777777777777366
GLYC2Ptex_num1,0.0,-2.0
PSERtex_num1,0.0,-2.0
TARTRtex_num1,0.0,-2.0
R5Ptex_num1,0.0,-2.0
THRPtex_num1,0.0,-2.0
TYRPtex_num1,0.0,-2.0
R5PPpp_num1,0.0,-2.0
PSP_Lpp_num1,0.0,-2.0
TYRPpp,0.0,-2.0
R1PK,0.0,6.750155989720952e-14
PAPSR2_num1,0.0,-1.9999999999999893
GRXR_num1,0.0,-6.821210263296962e-13
RNDR1b_num1,0.0,1.3777777777786469
R15BPK,0.0,-2.0000000000000284
Kabcpp_num1,0.0,13.733333333333189
RNDR2b_num1,0.0,-0.6222222222214668
TAURtex_num1,0.0,2.0
FACOAE181,0.0,88.08888888888778
FACOAE160,0.0,-1.9999999999999094
FACOAE140,0.0,-2.000000000000137
LEUabcpp_num1,0.0,13.733333333333189
L_LACt2rpp_num1,0.0,-2.0000000000000018
MALt2_2pp,0.0,5.155555555555473
CPGNR1,0.0,-2.000000000000046
CPGNR2,0.0,-2.0000000000000924
THRtex_num1,0.0,-2.0
CPGNR3,0.0,-2.0000000000000924
CPGNUtpp,0.0,40.98888888888847
CPGNUtex,0.0,4.577777777777737
MALt2_3pp_num1,0.0,9.73333333333321
MALTabcpp,0.0,-1.9999999999999662
MALTHXabcpp,0.0,-1.9999999999999662
MALTPTabcpp,0.0,-1.9999999999999662
AAMYL,0.0,-2.0
AAMYLpp,0.0,-2.0
MALTTRabcpp,0.0,-1.9999999999999662
THMDtex_num1,0.0,-2.0
MALTTTRabcpp,0.0,-1.9999999999999662
MAN6Pt6_2pp,0.0,-1.9999999999999982
FACOAL80t2pp_num1,0.0,-2.0000000000000906
PPGPPDP,0.0,-2.0
CPGNabcpp,0.0,-2.000000000000023
CPGNexs,0.0,-2.0
MANGLYCptspp,0.0,-2.0
MELIBt2pp_num1,0.0,-1.9999999999999947
CBIuabcpp,0.0,20.31111111111097
METabcpp,0.0,-1.9999999999999662
CITtex_num1,0.0,-2.0
ACGAtex_num1,0.0,-2.0
DDCAtexi,0.0,-2.0
TTDCAtexi,0.0,-2.0
HDCAtexi,0.0,-2.0
GUACYC,0.0,48.622222222222035
EX_fe3hox_un_e,0.0,0.0
GGPTRCS,0.0,-2.000000000000023
EX_23dappa_e,0.0,103.17777777777637
RMNtpp,0.0,-1.9999999999999947
23PDE2pp,0.0,-2.0
23PDE4pp,0.0,-2.0
23PDE9pp,0.0,-2.0
SERt4pp,0.0,2.577777777777726
METDtex_num1,0.0,0.0
SUCCt2_3pp_num1,0.0,11.73333333333321
MNLptspp_num1,0.0,-2.0
NAt3_1p5pp,0.0,12.57777777777773
ATPHs,0.0,84.31111111111095
SARCOX,0.0,-2.0
GTPHs,0.0,95.24444444444373
MN6PP_num1,0.0,22.311111111110918
NAt3_2pp,0.0,8.577777777777733
NH4tpp_num1,9.393470603271306,-2.0
3KGK,0.0,-1.9999999999999662
METtex_num1,0.0,2.0
EX_cd2_e,0.0,0.0
F6PP_num1,0.0,22.311111111110918
NMNPtpp,0.0,-2.0
NO2t2rpp_num1,0.0,-1.9999999999999982
NO3t7pp_num1,0.0,-2.0
ORNabcpp,0.0,11.733333333333189
PIuabcpp,0.0,13.733333333333302
PNTOt4pp,0.0,-2.0
FRULYSDG,0.0,-2.0
METDabcpp,0.0,20.31111111111097
GDPMNH,0.0,-2.0
FACOAL60t2pp_num1,0.0,48.62222222222208
IDONt2rpp,0.0,2.0000000000000107
ILEabcpp,0.0,13.733333333333189
INDOLEt2pp,0.0,-1.999999999999977
INSt2pp_num1,0.0,-2.000000000000023
PROabcpp,0.0,17.73333333333319
PROt2rpp_num1,0.0,2.0000000000000107
MNLtex_num1,0.0,-2.0
PROt4pp,0.0,-2.0
PTRCabcpp_num1,0.0,13.733333333333189
LYXt2pp,0.0,-1.9999999999999947
GDPDPK_num1,0.0,46.622222222222035
OCDCAtexi,0.0,203.166666666664
OCDCEAtexi,0.0,-2.0
ASNNpp,0.0,46.04444444444417
GLUNpp,0.0,6.577777777777726
G6Ptex_num1,0.0,-2.0
NTD12_num1,0.0,-2.000000000000022
TUNGSabcpp,0.0,20.31111111111097
NAtex_num1,0.0,-2.0
MOBDabcpp_num1,6.0884084942240975e-06,-2.000000000000023
MOBDtex_num1,6.0884084942240975e-06,-2.0
NI2uabcpp_num1,0.0,18.31111111111097
FECRMtonex,0.0,4.577777777777737
ARBTNtonex,0.0,2.5777777777777366
ADOCBLabcpp,0.0,729.422222222215
EX_enter_e,0.0,0.0
EX_fecrm_un_e,0.0,0.0
EX_cgly_e,0.0,529.1555555555515
NI2tex_num1,0.0002809365633763405,-2.0
NTD10pp_num1,0.0,-2.0
NTD1pp_num1,0.0,-2.0
EX_chtbs_e,0.0,0.0
EX_gmp_e,0.0,688.2222222222156
NTD2pp_num1,0.0,-2.0
NACtex_num1,0.0,-2.0
NTD3pp_num1,0.0,-2.0
NTD4pp_num1,0.0,-2.0
NTD5pp_num1,0.0,-2.0
EX_h2o2_e,0.0,4.0
EX_ump_e,0.0,464.64444444443893
EX_pydam_e,0.0,401.5333333333283
CRNabcpp,0.0,17.73333333333319
CRNDabcpp,0.0,17.73333333333319
DNTPPA_num1,0.0005818778975192509,-1.999999999999977
NTD6pp_num1,0.0,-2.0
NTD7pp_num1,0.0,-2.0
CTBTabcpp,0.0,13.733333333333189
NTD9pp_num1,0.0,-2.0
NH4tex_num1,9.393470603271306,-2.0
PEAMNOpp,0.0,-2.0
GAL1PPpp,0.0,-2.0
NTPP9,0.0,-2.0000000000000338
NTPP10,0.0,-1.999999999999977
NTPP11,0.0,-1.999999999999977
H2O2tex_num1,0.0,2.0
ARGDCpp,0.0,124.04444444444391
URIH_num1,0.0,26.311111111110904
ALLPI,0.0,-2.0
ALLK,0.0,-1.9999999999999662
ALLULPE,0.0,-2.0
ADEtex_num1,0.0,-2.0
ADNtex,0.0,-2.0
NADPHQR2,0.0,15.111111111111132
NADPHQR3,0.0,15.111111111111132
NADPHQR4,0.0,15.111111111111132
GLBRAN2,0.0,0.0
ASR,0.0,30.42222222222199
ASO3tex_num1,0.0,0.0
AGMtex_num1,0.0,-2.0
ALAtex_num1,0.0,2.0
BALAtex_num1,0.0,-2.0
DALAtex_num1,0.0,-2.0
MANGLYCtex_num1,0.0,-2.0
EX_frulys_e,0.0,616.0444444444365
AMPtex_num1,0.0,-2.0
METOX1s,0.0,55.733333333332936
XTSNH,0.0,22.311111111110904
METOX2s,0.0,55.733333333332936
FRUURt2rpp,0.0,-1.9999999999999947
FRUURtex_num1,0.0,-2.0
ARBtex_num1,0.0,-2.0
ARGtex_num1,0.0,-2.0
INSH,0.0,22.311111111110904
ASCBtex_num1,0.0,-2.0
FACOAL100t2pp_num1,0.0,-2.0000000000000906
RIBabcpp_num1,0.0,-2.000000000000023
ECAtpp,0.0,-2.0
O16AT,0.0,-2.0
O16GALFT,0.0,-1.9999999999999094
O16GLCT2,0.0,-2.000000000000137
O16AUNDtpp,0.0,-2.0
O16AP1pp,0.0,-2.0000000000040927
GPDDA3pp,0.0,-2.0
GPDDA4pp,0.0,-2.0
GPDDA2pp,0.0,68.0
FACOAL120t2pp_num1,0.0,88.08888888888832
GLYCAt2rpp_num1,0.0,1.9999999999999964
GLYCAtex_num1,0.0,2.0
FACOAL140t2pp_num1,0.0,-2.0000000000000906
EX_enlipa_e,0.0,7738.2444444443545
BUTtex_num1,0.0,-2.0
EX_hacolipa_e,0.0,0.0
AGM4PCP,0.0,-2.0
4PCP,0.0,-2.0000000000002274
FE3HOXtonex,0.0,4.577777777777737
CU2abcpp,0.0,22.31111111111097
COBALT2abcpp,0.0,22.31111111111097
NI2abcpp,0.0,22.31111111111097
MG2uabcpp,0.0,27.466666666666423
4PCPpp,0.0,5.5777777777775555
HCYSMT2,0.0,-2.000000000000023
FALDH2,0.0,-2.000000000000023
CHLtex_num1,0.0,-2.0
GLYBabcpp_num1,0.0,26.88888888888864
GLYC3Pt6pp,0.0,-2.000000000000006
MMETtex_num1,0.0,-2.0
FE3tex_num1,0.0,2.0
MG2tex_num1,0.007545277669627722,-2.0
Zn2tex_num1,0.0002965924709329168,-2.0
MMETt2pp,0.0,-2.000000000000023
CD2tex_num1,0.0,0.0
GLYCLTt4pp,0.0,-2.0
GLYCtpp_num1,0.0,2.0
H2Otpp_num1,0.0,2.0
GLNabcpp,0.0,-2.000000000000023
CO2tex_num1,0.0,2.0
GLUabcpp,0.0,17.73333333333319
GLUABUTt7pp,0.0,-2.0
GLUt2rpp,0.0,2.0000000000000107
HCINNMt2rpp,0.0,-1.9999999999999947
HISabcpp,0.0,13.733333333333189
HISt2rpp,0.0,-1.9999999999999947
CBIAT,0.0,2.000000000000046
GLUt4pp,0.0,-2.0
GLYALDtpp,0.0,-2.0
CRNtex_num1,0.0,2.0
EX_etha_e,0.0,92.59999999999859
ACGK,0.25727178933193345,-2.0
LYSabcpp,0.0,13.733333333333189
COBALT2tex_num1,2.1744316050800352e-05,-2.0
LCTSt3ipp_num1,0.0,11.155555555555463
PPK2,0.0,-1.9999999999999893
ARBt3ipp,0.0,11.155555555555463
14GLUCANabcpp,0.0,-1.9999999999999325
14GLUCANtexi,0.0,-2.0
DINStex_num1,0.0,-2.0
DHPTPE,0.0,2.0
PPDOy,0.0,20.422222222222036
FALGTHLs,0.0,-2.0
NTD12pp_num1,0.0,-2.0
PPA2_num1,0.0,22.31111111111093
